PCA1,PCA2,against_bug
-54995.42407634278,53.695954724411685,0.5
-454968.1477873878,4900.004497375366,1.0
584948.9480801024,-8476.706640889346,0.25
-55015.0841444777,-1227.6527097370663,1.0
-55015.18703497866,-1232.8599152680122,0.5
-55034.84216724477,-2514.7222069644695,1.0
195347.81832677216,20540.162184048164,0.5
-55015.1382341584,-1230.5819321790473,0.5
-55015.13846411032,-1230.0773467338604,1.0
-55034.66807598092,-2505.9182366839827,2.0
-254991.70059449377,1832.068754863068,0.5
-254991.68964139532,1832.6466600534307,1.0
584909.7002129523,-11037.693054763857,0.5
4837.865742589894,-2146.0540306878447,2.0
-55015.18808871419,-1232.8278489020436,1.0
195347.8148354578,20540.090466728627,1.0
-254991.65036744767,1834.2786504013811,0.5
4837.892390053084,-2145.0180238243825,2.0
-55015.06859374975,-1226.6478537678822,1.0
4837.7617044400895,-2151.138560357698,0.5
-55034.79619288371,-2512.2981846818498,1.0
4818.248353026565,-3425.8818393575407,2.0
194936.01243400446,-6335.099701274965,0.5
584909.7003531953,-11037.791035543827,0.5
-55015.190196129704,-1232.9185438553457,0.5
-55015.049907681045,-1225.9206120677368,1.0
4857.466533216859,-866.6830248654448,1.0
4818.20945103913,-3427.7150468800646,1.0
-55015.064856313096,-1226.565127763416,4.0
584890.1266835264,-12315.829073512297,1.0
-55034.66891964175,-2505.96756591328,1.0
-454928.9079344928,7460.395305934852,1.0
-55015.13656874369,-1230.3787567909612,0.5
4837.870689610391,-2145.6343003647744,0.5
195347.89157378307,20542.72049894727,0.5
-55015.18487171645,-1232.536946756365,0.5
4837.783544385537,-2150.1272876895923,1.0
194955.6157865347,-5056.287366096101,1.0
-55015.13092028516,-1230.269881597259,1.0
-254991.6286034394,1835.4976449416617,2.0
4818.2657119650075,-3425.2681882204974,1.0
-55015.08250911188,-1227.561949349764,0.5
195347.78235941174,20538.55271926736,0.5
4837.8041140567375,-2149.225509392608,1.0
-55015.109036675276,-1228.4701566445642,0.5
-55015.06070665362,-1226.1804038802802,0.25
194975.1939047796,-3777.2274170984224,0.5
-55015.13521258262,-1229.803557202557,1.0
195347.8374815144,20541.076173030873,2.0
-55034.66332582859,-2505.796885177214,1.0
-55015.13826979956,-1230.049808310777,0.5
-55015.055802535724,-1226.0639591765976,0.5
-55034.74248444946,-2509.9288439519787,1.0
-55034.73876424149,-2509.254753138585,1.0
4837.824054770688,-2147.9397306587753,1.0
584890.1427363504,-12315.168899387527,2.0
4837.853893107193,-2146.4883337793494,1.0
-55015.18703155547,-1232.859760108619,2.0
195033.9406139631,57.57878371104303,1.0
-454968.11657990864,4901.333760435544,1.0
195347.8445143252,20540.74784480604,1.0
-254913.2523734355,6952.001430902643,1.0
194955.4905374038,-5061.815006916109,1.0
-55015.11077521418,-1228.5420524545914,1.0
-54956.346179999135,2607.169593773637,1.0
195347.77721301105,20537.969757207862,2.0
4837.836475616155,-2147.3675904320494,1.0
-55034.69524903492,-2507.2792865248807,1.0
-55015.13287311709,-1230.4620068928907,1.0
-55034.695130417575,-2507.158084841187,1.0
4837.866763206837,-2145.6171103612687,0.25
194955.5504217528,-5058.785714097423,1.0
195347.77819302384,20538.378841753514,2.0
-55034.70895360254,-2508.0379113935883,1.0
-54956.2904571907,2609.7350465941267,2.0
-55015.13033131446,-1229.4045842046703,0.5
-55015.119248649426,-1228.963252831822,0.5
4837.77023924576,-2150.722624130871,1.0
195347.79449373126,20539.064153964257,0.5
-55015.074214095635,-1227.075055067202,0.5
-254991.6725037711,1833.6471987656682,1.0
194955.59478651002,-5056.835915634419,1.0
-54975.8690337249,1331.5967484278822,1.0
-55015.14989860776,-1230.673579866441,1.0
195033.97295801292,59.05392961141527,1.0
-55015.106068255765,-1228.5243521892194,0.5
4857.463596439373,-866.488934531543,2.0
194955.45841859299,-5063.576688380174,1.0
4837.886361726928,-2144.719174649706,2.0
4837.880398787347,-2145.6321834316595,1.0
195347.83270347616,20540.91746232763,1.0
195347.85255172595,20541.47167881552,0.5
-454987.8349873544,3616.657038744411,1.0
4837.80261607574,-2149.1005916665827,1.0
4837.771152642099,-2150.6942093174084,1.0
-255030.82059826577,-722.6034824927181,2.0
195033.9965296567,59.901338822338616,1.0
4837.8002362354355,-2149.362809364297,1.0
4837.80291231618,-2149.2521462009763,1.0
194935.92653343195,-6339.049049763474,1.0
-254972.07476377726,3112.8390421673025,0.5
195033.97997990486,59.69411984008399,1.0
4837.864070537139,-2145.5395926285105,2.0
-54956.29853357702,2609.292443892507,1.0
-55015.13899052276,-1230.6604911244733,0.5
-255011.32884521957,551.4713448645624,0.5
-55034.74645712266,-2510.211391654775,0.5
-55015.151356677976,-1231.3400118039428,1.0
4857.524706389961,-864.0082696141626,0.25
-55015.14668135931,-1230.8698350662366,0.5
-54995.539378415364,48.89894365908938,1.0
4818.281057879984,-3424.5199006566527,0.5
-55034.7380913016,-2509.128771230257,0.5
-54956.29726359114,2609.3076106776944,0.5
-55034.746278683895,-2509.513572922565,1.0
-55015.145460367574,-1230.624140286967,1.0
-54975.94588135917,1327.8154128107815,1.0
194955.61546419587,-5056.287896701103,1.0
4837.869085012551,-2146.3962797449863,0.25
4818.288812547128,-3423.816385429356,1.0
-55015.07984381001,-1227.044262993165,1.0
194955.52130044598,-5060.753249072472,0.5
-55015.118482198355,-1228.7898268172044,1.0
-55015.1439011015,-1230.6249392004606,1.0
195190.85369592163,10297.37293745829,0.5
-454987.8238312263,3617.1833995219145,0.5
194955.53520275175,-5059.982718228274,1.0
194955.45954181763,-5063.351661125653,1.0
194994.82866644193,-2497.0208312145587,1.0
195347.77222009873,20537.806597050872,2.0
-55015.17960317244,-1232.3619838237055,1.0
195034.00204399784,60.51658437790535,1.0
4837.840245146402,-2147.1384953043457,1.0
-55015.075453894206,-1227.2962485884818,1.0
-55014.90657765781,-1220.0836515607207,1.0
584948.9900199081,-8474.86740710159,0.25
-55034.82653242333,-2513.982188663224,0.25
4837.841768597821,-2146.87336005056,2.0
-55015.15170767112,-1231.197741283377,1.0
-55015.09482910306,-1228.3533433005691,2.0
-55015.19355410303,-1233.1706606219109,0.5
4837.838439378413,-2147.3869579170055,1.0
-55015.08762124457,-1227.760934466058,0.5
-55015.05995918132,-1226.4590194194943,1.0
194975.1398880616,-3780.3968711130474,0.25
-54995.471714915664,51.76695866497858,0.5
-254913.1681371823,6955.867580079275,1.0
4837.872289892311,-2145.858491469138,4.0
-55015.151437453525,-1231.332493728161,0.5
195033.99209649593,60.74328675848134,1.0
-54995.516199626014,50.098911420542194,1.0
-254972.0281901315,3114.9281321015824,0.5
-55015.15066225196,-1231.2522759546284,1.0
4837.825606149064,-2147.9364508730705,2.0
-55034.73952831037,-2509.1919294392933,1.0
194955.58741879193,-5057.125599696433,0.5
4837.84282887836,-2146.834652917658,1.0
-454968.12857336376,4900.834104680304,0.5
584890.0826462505,-12317.857023515375,2.0
4818.241056824921,-3426.947012265918,0.5
-55015.12399275706,-1229.3301504944327,2.0
-55015.077103999334,-1227.116142220886,1.0
-55015.164305544575,-1231.783746106555,0.5
4837.801834153987,-2149.29839517763,1.0
-55015.05463513235,-1226.4640709581038,0.5
-454987.77990521427,3619.106375575515,0.5
4857.439493709357,-867.7406475006261,0.5
4837.843759997582,-2147.2137811754774,2.0
4837.866547489121,-2145.663578809705,2.0
4837.91672343464,-2143.7089198745653,0.25
-55015.17670757381,-1232.1730965586787,1.0
-254991.62111566556,1835.932365038002,1.0
-54995.462347001,52.60778601819408,0.5
194955.57052096562,-5058.352595693072,2.0
4837.802455899054,-2148.9629068855047,1.0
195033.9495131269,58.37400493637451,1.0
195347.8409623814,20540.75163750468,1.0
-255030.89104319667,-726.126605586909,0.25
-55015.08935454521,-1227.7877332913379,1.0
4837.809769299867,-2148.560875589697,1.0
-55034.805868441756,-2512.887257852623,0.5
195034.04627948313,62.24700978390514,2.0
4818.208567816824,-3427.743447382288,0.5
-55015.05900322292,-1226.2665140280822,1.0
4818.172085168051,-3430.0347362122675,1.0
4857.516582771941,-864.1135246495835,0.5
4837.885460939441,-2145.130171137527,1.0
-55015.188610855024,-1232.8419491608902,1.0
-55015.144475247536,-1230.862539876823,2.0
-255011.31242336394,552.3291554108224,1.0
4837.78018142235,-2150.1980474459197,0.25
-454928.90411010344,7460.708872685257,0.5
-55015.131130400834,-1230.3393618637606,0.5
-55015.127921109466,-1229.5811007739549,1.0
-55034.69032309955,-2506.995845259449,1.0
-55034.726793560185,-2508.58442971487,1.0
4837.897158287418,-2144.2973983868965,2.0
4837.899844527922,-2144.3279816259505,2.0
195347.75840123103,20537.330623955142,1.0
-55034.827734929284,-2514.0383705984186,1.0
-254972.06426789242,3113.4170871676934,2.0
4837.771625133396,-2150.6602636255766,1.0
-55034.75805348791,-2510.9376572914202,0.25
-255011.3309439145,551.3195093043645,0.5
195033.97912107955,60.09901121796676,1.0
195347.84562430467,20541.291239187212,0.5
-55034.775665143374,-2511.1570855987675,1.0
-55015.13472044294,-1230.3289453425068,1.0
-254991.60987879682,1836.5852666582434,1.0
4837.916909033986,-2143.32553081734,1.0
-55015.179971002544,-1232.3553520015696,1.0
4837.849993255357,-2146.521099024075,0.5
-55034.70467497624,-2507.614691429512,0.5
4837.89376169447,-2145.0013136341254,0.25
194955.60781215597,-5056.065718759486,0.5
4818.252377085293,-3425.7249200379733,0.5
-55034.75243664335,-2510.748610064304,0.5
4837.867610911597,-2146.4658749023492,1.0
-454968.1577146849,4899.473153626706,1.0
4837.837067059276,-2147.450724106373,0.25
-55015.08044713078,-1227.380005136249,0.5
195034.05229474782,62.84038563422308,1.0
-254972.00473092694,3115.7893109880793,2.0
-55015.094119549416,-1228.1270363770793,0.5
-55054.35157892777,-3789.425424280142,1.0
195190.93773355888,10301.711784120169,1.0
4818.26419561851,-3424.933119098078,0.5
-55015.10723848363,-1228.965474424105,0.5
-454968.1450436605,4900.279418523935,1.0
4837.867332916251,-2146.4650798820344,1.0
195347.7836030847,20537.994713184755,1.0
-55034.7659135869,-2511.318640401842,0.5
194955.52535290216,-5060.451691143725,1.0
-55015.14299579732,-1230.1916874161823,2.0
-55015.05464902526,-1226.0658775838729,0.5
194936.01166229686,-6335.0747313777565,1.0
194955.58695574608,-5057.08967716804,1.0
-55015.11372447442,-1229.195033154091,1.0
-55015.1085927736,-1228.5368219385598,2.0
-55015.12915789448,-1230.072080323543,2.0
-54995.51518584782,49.97001229119111,0.5
4837.8096852219005,-2148.859675649161,0.25
4837.836164053847,-2147.163718948889,0.5
-55015.04694899378,-1226.3788731022573,1.0
4837.9194290501455,-2143.5270594874974,0.5
-55034.73597238071,-2509.559332379368,0.5
-255030.88209821892,-725.7780650715097,0.5
4837.862560773277,-2145.7604492880796,2.0
4818.189218165629,-3428.770390656535,0.5
4837.822783283828,-2148.1903855533415,2.0
4818.203447233406,-3428.608630974086,1.0
-55054.36084533645,-3789.8344095628727,0.25
-54975.87360452984,1331.7647750337126,1.0
4818.241882294808,-3426.5635938084815,0.5
4837.85476434021,-2147.02798467536,0.5
-55015.08454647523,-1227.6730834205293,0.5
4837.8036950759515,-2148.9979186399923,1.0
4818.210846913223,-3427.936967928604,2.0
-54995.576127083536,47.26458205272259,0.5
-55015.17939725117,-1232.5283737122984,0.5
-55015.114633613666,-1228.756610934491,0.5
-55015.14713430396,-1230.978845561337,1.0
-54995.523256764725,49.45698458755535,1.0
195034.02170815016,62.05022061649227,0.5
194935.99005082247,-6336.933345212328,1.0
-54995.55508182656,48.24587546169625,2.0
-4.950616807345492e-06,7.015149171834815e-05,0.996875
195347.79628177723,20539.419956351932,0.5
194955.55741437047,-5058.443350086393,1.0
-55015.0408431309,-1225.4543079421537,0.5
-55015.06171352516,-1226.8029628335107,2.0
-55015.17773400116,-1232.1186277584318,0.5
-55015.0622801764,-1226.5733742631921,1.0
-55015.19490466699,-1233.1195443051338,1.0
194955.48928266042,-5061.990807397696,1.0
-54975.84175215884,1332.9706483141615,0.5
-55015.16029972851,-1231.1318274090397,2.0
-55015.146497397225,-1230.557375078407,1.0
4818.211350418105,-3427.950618989983,4.0
194955.48860499577,-5061.97927603011,2.0
4837.8595447703965,-2146.0778577449046,2.0
195190.85309068873,10297.373288250592,0.5
4837.861931660156,-2145.872666924144,2.0
-55034.729321936895,-2508.7149552415294,1.0
4818.324405054758,-3422.3251497940755,1.0
-55015.070715167734,-1227.004674991496,2.0
195033.98349185384,59.77704936085324,1.0
-55034.79569988773,-2512.2745926676544,1.0
-55015.12593211662,-1229.4271390832366,0.5
-55015.17128552066,-1231.77681120492,1.0
194955.5633672253,-5058.572864332063,1.0
194955.51436390288,-5060.550387913832,0.5
-55015.20311802715,-1233.575380213632,2.0
-454968.2345288063,4896.149404854058,1.0
195033.94567646977,58.0720126915271,1.0
4837.861260324042,-2145.7853005223815,0.5
-55034.80375660616,-2512.6867311072942,2.0
-55015.13255293106,-1230.2777325109996,1.0
195347.81218765886,20540.095229415212,0.25
-55015.044828126316,-1225.7293153252772,2.0
-54995.530481554284,49.101159119343286,0.5
194955.54535134003,-5059.843897144429,0.5
-55015.031236180825,-1225.0044533587081,1.0
-54995.537248050845,49.31608677412073,1.0
-55015.18657996676,-1232.7376153624361,1.0
-254971.98114676608,3117.121341811084,0.5
194975.24909502448,-3774.8567957648993,0.5
194955.5909661523,-5056.987656910635,1.0
-55034.66011921847,-2505.5985900032883,1.0
4837.7815791737485,-2150.039083348246,1.0
195014.32704112327,-1222.230932274626,0.5
-254972.01020808666,3115.8406780946266,0.5
4818.243680800381,-3426.170854245458,1.0
-255011.2084487127,557.7179133003816,1.0
195034.01336095747,60.65159202004489,0.5
-54995.529961408305,49.18401479913851,2.0
195034.0643811218,63.63946726672465,2.0
-54975.87382620247,1331.7910780448872,1.0
-55015.1426254045,-1230.711614252775,1.0
4818.284330156713,-3424.309292114496,2.0
-55015.20366499818,-1233.6390944327845,1.0
195347.90321045567,20543.17813684076,0.5
195347.85112936716,20541.623301411422,1.0
194916.44017582174,-7613.873188883051,0.25
584988.2585634526,-5913.563602925255,1.0
-254972.0778445117,3112.6192671814433,0.5
-55015.03457992783,-1225.279001468712,0.5
195014.38061863728,-1220.0488208109366,0.5
-254991.6786747272,1833.3210724034814,1.0
-54975.90959982355,1329.3916346954597,1.0
-55034.77934065666,-2511.4068579634627,1.0
-55034.79917951342,-2512.4545073169925,1.0
584988.1859695053,-5916.597756216954,1.0
-55034.81842817901,-2513.7007667654057,1.0
-55054.423413994526,-3792.9852724854013,1.0
4837.884162363435,-2144.7828314627277,1.0
-55015.14582489004,-1230.6231646564415,1.0
4837.829428895345,-2147.583573689939,0.5
-255011.16276233038,559.6612768103445,1.0
-55034.77542935621,-2511.686860857072,0.5
4837.875805944679,-2145.4766153001774,1.0
-454928.95277515595,7458.475456958663,1.0
195014.36680098902,-1220.4915842030343,0.5
-254972.00258320506,3115.9669314859225,0.5
-55054.4152276225,-3792.8297775010715,1.0
-55015.06539298524,-1226.7241367575143,1.0
-55034.72149205232,-2509.158649571095,0.25
-55015.13725264264,-1230.6407118508955,0.5
-255030.93650363907,-728.1879233598298,0.5
195190.8871038169,10298.928240966285,1.0
-255030.9300497638,-727.7483221191393,0.5
-55015.12752929844,-1229.3228870154683,0.5
4818.265441211777,-3425.2977191816417,0.5
-55015.08720291524,-1227.6934648063675,2.0
4818.252055466224,-3426.0978250787125,2.0
-55015.078675446224,-1227.1775823601045,1.0
4837.86369806753,-2146.435966995356,2.0
-54995.519310748066,49.61391175626236,0.5
194994.73675127368,-2500.93105227643,1.0
-255011.27113210567,554.5406167950931,1.0
584890.0987427514,-12317.102451588416,1.0
4837.8854435160365,-2145.1197243911433,1.0
194935.86645961404,-6342.3265376581185,1.0
-254913.23114208799,6952.500514491655,1.0
4837.875874420906,-2145.437558979317,0.25
-255030.94128212417,-728.4005566023615,0.5
4857.501872588917,-865.1560451492008,2.0
195190.8833278859,10299.169018032455,2.0
-55015.149794045195,-1231.2040784467936,0.5
-55034.69377193221,-2507.182190466353,0.5
-254991.66560735615,1833.741892951814,1.0
194955.45545399655,-5063.428664609763,1.0
4818.181636112629,-3429.607557503483,0.5
194975.15795487294,-3779.7855034268673,1.0
-55015.16687970961,-1231.6215357670449,0.5
4837.812690364653,-2148.507620643264,0.5
-55015.08287816446,-1227.5883519743074,0.5
-54956.255623534234,2611.594475750822,2.0
4837.84787243116,-2146.492693389142,0.5
-255030.81444031894,-722.3407333421092,0.25
-54995.40488107737,55.46135677176878,1.0
-254991.67765190147,1833.119466505313,1.0
-55015.10260804015,-1229.0576709766733,1.0
-255030.87992796482,-725.2424448432923,2.0
-55015.103553668065,-1228.2288464501248,1.0
4837.859492779672,-2146.079341335081,1.0
4837.863415011959,-2146.469466580099,0.25
4837.81111159768,-2148.7033923523773,1.0
-255011.26148510355,554.6242336949387,1.0
-55034.68215749023,-2506.753434696361,1.0
194955.51321759092,-5060.446332544794,1.0
-55015.08582278538,-1227.600621768931,1.0
-55015.057921754946,-1226.1154801659443,0.25
-55034.73211735316,-2509.066691352502,1.0
-55015.05799513493,-1226.2513990263794,1.0
4818.210564357619,-3427.6029985080872,0.5
4837.805670758363,-2149.1694010425795,0.5
194936.01674921357,-6334.919231187218,1.0
4837.829527620532,-2148.05089797867,1.0
4818.290290402299,-3423.7999009283103,0.5
4837.863139654171,-2146.453976383927,0.5
-55015.07686080552,-1227.1692305884221,2.0
194955.51529166198,-5060.904987553074,1.0
4818.14379229401,-3431.2992532725984,0.5
-55015.13859869906,-1230.0667333587737,2.0
-55015.194622428186,-1233.2079233507668,0.5
-55015.02556810279,-1224.7823493439073,0.5
-55015.137619602916,-1230.0194710838823,1.0
-54995.43788137781,53.90716325950625,1.0
195190.88053038288,10299.128867426583,2.0
-55034.78828988068,-2511.909375675002,1.0
4837.9014404689615,-2144.2427492332827,1.0
-254991.67909301692,1833.108413156458,0.5
-55054.35938280456,-3790.358964934567,1.0
-55015.06951468071,-1226.869671746786,0.5
-55015.06973819466,-1227.1863896363395,1.0
4837.855784901458,-2146.5190148865277,1.0
194955.5596354496,-5058.858004572162,1.0
-55015.19261012729,-1233.1302645362161,0.5
-55034.628376926834,-2504.3005764113122,0.5
195033.95738968055,58.612048432221165,1.0
-55015.07891780976,-1227.480108488883,0.5
195347.80077973095,20539.49754370849,1.0
-55015.07984698985,-1227.2071007207671,0.5
-55015.06121313524,-1226.5446165005826,0.5
-55015.20652182248,-1233.5513001882068,1.0
-55015.0774986332,-1227.1038038458007,0.5
-55015.123127933046,-1229.1149516128646,1.0
4837.907300315826,-2144.0553922387758,1.0
194955.59605177466,-5056.488937108611,1.0
-55015.0634181932,-1226.4347853192185,0.5
195347.80542041603,20539.719687433717,1.0
-55034.7558600386,-2510.6754038014155,1.0
-55034.761059727505,-2510.2154011329844,1.0
4837.801734025488,-2149.1183470656338,2.0
-55015.05420500891,-1226.3814430046552,1.0
195347.80710535002,20539.811449809593,1.0
-55015.12253857004,-1229.2154202788815,1.0
194955.4944850704,-5062.034231008582,1.0
194975.17138246156,-3779.039620840197,0.5
-55015.11489497301,-1228.6859778307826,0.5
194955.53256526781,-5060.2778072468045,4.0
-55015.110773949884,-1228.9102058534047,2.0
-55015.095807495025,-1228.3277227958138,1.0
-55015.14109704994,-1230.7188894424994,1.0
-55015.15064973278,-1231.2387549147782,1.0
5230.033930138244,23448.134477000174,2.0
4837.805786794284,-2148.6833177747917,1.0
-55015.06124848013,-1226.284842918768,2.0
4837.841650245059,-2147.3405210139103,0.5
-55015.076321691624,-1227.0136145530137,2.0
195347.85557653964,20541.55638011765,1.0
4837.806190472046,-2149.1320913141094,1.0
4837.924704395498,-2143.0740040357723,1.0
-255030.88224605838,-725.9783589853987,0.5
194955.56720769717,-5058.240192647244,1.0
4837.836471053354,-2147.459754480995,2.0
-254991.6373025613,1835.0751615815473,0.25
-54975.83683758052,1333.2191729958927,1.0
-55015.13372562815,-1229.7470287246035,0.5
-55034.739272222956,-2509.359665935997,1.0
-55034.7445176951,-2510.0492795231726,2.0
584909.7799963435,-11034.419380379275,0.5
-55034.71970097832,-2508.7160307339313,0.5
195347.78096155173,20537.735425353774,2.0
195034.03505121486,62.48333652501783,0.5
-55014.976391312026,-1222.960051381767,1.0
-54936.65227352679,3891.2211199386693,1.0
195347.76984006877,20537.81293136952,2.0
195033.91152739077,56.29920760989674,1.0
195190.85530958677,10297.429033827328,0.25
-55034.68410346069,-2506.8989103850067,0.5
-55015.0697825261,-1226.638539481361,0.5
194955.51366179547,-5060.39917027396,1.0
-454928.92245918966,7459.7538933234355,1.0
-55015.06554247788,-1226.942348044784,1.0
-254991.6826160316,1833.0717332951972,2.0
4837.851121528039,-2146.901767737467,1.0
-54995.51699902834,49.68520431725056,0.5
-55015.11411170552,-1228.730642437315,0.5
195034.0409580991,61.70757117058533,1.0
-254991.58386977483,1838.1418293225986,0.5
-54956.29014982028,2609.7598013775987,2.0
-55015.12490106229,-1229.7323227480288,0.5
4837.792325656933,-2149.428671132104,1.0
-55034.73082420479,-2509.2453278874236,1.0
-54995.52755325396,49.31023961137758,1.0
-255030.93317126788,-728.057264784454,0.5
-55015.14172820823,-1230.6254721224375,2.0
-55015.1579643375,-1231.0727261817362,1.0
195033.9349950966,57.427440663230705,1.0
4818.202375976505,-3428.0940786502165,0.5
-55015.10180549506,-1228.2431521519345,1.0
194896.60874600522,-8903.753712323882,1.0
4818.242556582982,-3426.372282539728,1.0
195033.973341778,59.70047290339072,2.0
-55015.11212290342,-1228.7533166896842,1.0
4818.264786175537,-3424.8842405800588,1.0
-55015.13262791596,-1230.1773583159013,0.5
4818.317669085519,-3422.5328508711473,0.5
195033.97281678073,59.6136829382782,1.0
-55034.66700963706,-2505.9424229520846,0.5
-55015.08165685175,-1227.347030735441,1.0
195347.7576710352,20537.103793768314,2.0
-55054.29704599567,-3786.5639153567377,0.5
-55015.15204801884,-1230.6884360349832,2.0
-55034.743812207475,-2509.971463642065,0.5
4818.265740957523,-3424.981123444507,0.25
4837.86050565162,-2146.146735235964,0.5
4837.866482733648,-2145.7789464080793,2.0
194955.53209695575,-5060.380219277465,1.0
-55015.10220669203,-1228.9324355401714,1.0
4837.835879204673,-2146.817507886499,2.0
4837.835388865975,-2147.0259835142247,0.25
195034.04536775965,62.44326189342093,0.5
-55015.11266736359,-1229.2678487949986,1.0
195034.00565232514,61.10948862242565,2.0
584909.7611709519,-11035.001295415852,0.5
-454928.95104793314,7458.663715227157,0.5
195347.8603259723,20541.913176587095,1.0
-254972.02951512317,3114.8855889222327,2.0
4837.813858580026,-2148.464863711598,1.0
194955.53555157586,-5059.423538044161,0.5
194955.57198072207,-5058.2046177387,1.0
195034.12263586125,65.59494046302771,1.0
195347.82074400035,20539.714573717756,0.5
-55015.12384219589,-1229.8150338125067,1.0
-55034.64412470547,-2505.0006090157194,0.5
4837.943033215707,-2142.2426951696048,2.0
4837.890803178703,-2144.778231088389,0.5
-454928.9632427584,7457.986947171468,1.0
-55015.11880493081,-1229.2358015498303,1.0
195190.94853166264,10302.086117488883,0.5
195347.9125393553,20543.948380578775,2.0
-55015.06402424267,-1226.396185816462,0.25
