LLE1,LLE2,price_range
0.002247236414697991,0.015347975854378934,0
0.004386704019898516,0.022435795662889897,1
-0.004420455465729181,-0.012461949435205925,2
0.0038288001287141425,0.024427226433364244,0
0.0028495919310150947,0.018182733930883523,1
-0.015707321333139106,-0.01640256929782952,3
-0.00024771490860582714,0.009005356305881583,2
-0.0007426341700627294,-0.00946568811137387,2
-0.0054638857663105445,-0.015576679480051266,3
-4.136685743706285e-05,-0.009236463705984412,2
0.0019154284116729673,0.009887782121735496,1
0.006911079472276236,0.02036136073430039,0
1.0942911160691126e-06,0.014338012479355225,1
-0.004724919673905162,-0.01038181535673717,3
0.004413674979676741,-0.0003336037920300527,1
0.0098918334354963,-0.008652686137275663,3
-0.005715048745329339,-0.020160646949059696,3
0.005422963859822964,0.018141854324223113,0
-0.013353036425127437,-0.027248585760290912,3
0.005813359446395834,-0.019279382674891547,3
0.001088219135358004,0.012879453636984218,2
0.0035845069132399454,0.021984117657700177,1
-0.01910655057471128,-0.01864234520966553,3
-0.0012509142237468545,-0.014041235101498637,2
0.0032238802012217,-0.0005956101094977433,2
-0.003624559879751059,-0.023250465477996068,3
0.001650436387790396,0.014111229889909541,1
0.003539803769291035,0.013323445488860611,1
0.004797703011592692,0.016760761134781036,0
0.007039998106886283,0.011857222675310442,0
0.008077380819138147,-0.005327368736222493,1
0.0022600488894974845,0.017158400582013178,0
0.004515062506374873,0.024269338937464222,0
-0.023714707802080754,-0.023474785231599515,3
-0.0032268729933970708,-0.022240666534876333,2
0.005344409732427888,0.014576311798531508,0
0.0021037269648784868,0.00721437337035579,1
0.0022299494020134466,-0.0006732447022711033,1
0.007054896948653323,0.014525726508251683,0
0.0004015239086654451,0.026982061992368928,0
-0.0008026856940291219,-0.009037489372838022,3
0.026238279754619568,-0.015664533138591626,1
-0.026527611815244777,-0.024482986131453232,3
0.0027632743759219893,0.020437475884398665,2
-0.0008773020408062537,-0.0196874503236449,3
-0.0007737971818222798,-0.02282850739954138,2
0.0037401477154335254,0.02214518504940709,0
0.0002501293041604322,-0.023347845743159353,2
0.0009067522448401042,0.013638783093638451,1
0.006154546606923212,-0.020390169604749882,3
-0.004769741765620442,-0.007515011207303357,2
0.0008773768351052287,0.009057627704428042,1
-0.0038282243167057067,-0.016994529508988655,3
-0.03267350742396402,-0.004591711259173158,3
0.003558743570507437,0.014931233140072478,0
9.035119181644747e-05,-0.027193389202729634,2
0.007399866711827798,0.01452397756580267,0
-0.0011579053066899422,-0.01320610167616585,2
-0.0008797426863511384,-0.024504639277177984,3
0.0033481703499708233,0.018407690962852198,0
0.0010110942091944232,0.002925322580599473,2
0.0033600294696960156,-0.010494516088551507,2
0.0038792848863133103,0.017477970510483772,0
-0.01818794819271803,-0.022371677996447653,3
0.00263698113450401,-0.002379318790069128,1
0.003355613245303849,0.02104882234727698,0
0.004766519425406274,0.021890491899018368,0
0.0044060595202962,0.022666527069763086,2
-0.00040822650453727077,-0.018133211168148273,2
0.0033542023689493213,0.023086873555346756,1
-0.0004214119249837807,-0.01501971825807301,3
0.0008408351680593906,-0.0032122707851063017,2
0.004595000523422847,0.02077418955604455,0
0.0036936801052957617,0.020253298741670752,0
0.0004439273368356598,0.01978883756801779,0
0.0036606375950932525,0.01754349168240683,1
0.00249831000585412,0.0034434644959224583,1
6.688449114941106e-05,-0.0065570372136179115,2
-0.019663084976568483,-0.031838669607067265,3
-0.003087337619642983,0.01739222932995856,1
0.011466700749981946,0.0010487412341511793,1
0.00412365505783772,0.01981057831332255,0
-0.0009572530419774251,0.0008776289020200201,2
0.003382011999171407,0.0057247693609898155,2
0.00366844770787393,0.020522927784377958,0
-0.0018677769642988008,0.008231503964271449,1
0.001646768794703787,0.014520182010203102,0
-0.0008957659373769307,-0.007503176687726123,2
-0.01473481081658895,-0.014992875085003982,2
0.005746166029021829,-0.013906121834268674,3
-0.039966322423269376,0.008117044197845914,3
-0.029666813963025493,-0.005870833673527618,2
0.009083396478999016,0.04122116284611879,1
0.007410012288621298,0.010334147866043194,0
0.0056629221244262565,0.014378808420099868,1
-0.00555302399894753,-0.010665151120823054,2
0.0033598498461411093,-0.011488485022406045,2
-0.0050655012488495296,-0.021486955768748664,3
-0.005469903507609298,-0.023648608463051165,3
-0.001749605918991726,0.019284978355852994,0
0.0016352357596904157,0.015399252758165753,1
0.002417761672563945,0.018095476513205273,0
0.08414720248761691,-0.09621638049333968,3
0.0022400566706720776,0.02367347855300383,1
0.000446480227415588,0.019354365720635338,1
0.0027226106396137117,0.008407528872936075,2
0.0015620178614242487,0.032815919828035306,1
0.009510235590389231,-0.00518576278659097,0
0.0029214406538934246,0.017517061890174157,0
0.003095924636003449,0.025688009239067198,0
0.005055285945218807,0.013395714120099324,0
0.0017152192906682497,0.01912362355619319,0
-0.00247783781724569,-0.0219019677118538,3
-0.0032002455259529453,-0.01740098344637674,2
0.004619475137680306,0.020464197231741973,0
-0.005948534717724117,-0.022812750345387146,3
0.0035910419467197158,0.023549611222563004,0
0.010650825630234183,0.00576004379209496,0
0.00400498547552903,0.020304962048935726,0
0.007853726950971744,0.012026555225457307,0
0.0027746589148943284,0.022911380034083183,1
0.000385646689114407,-0.006596856965742518,3
-0.01234456940930957,-0.020630271087900602,3
-0.0016816844728827166,0.007854051062106085,1
0.0037020558559783573,0.02117013533682164,0
0.007165101927254098,0.015240511660184352,1
-0.00035663863402372366,0.012725185246481125,1
0.001736989761897701,0.008036653872819129,1
4.7793100855859445e-05,0.007099075814565244,1
-0.0022315656197765105,-0.009415803012326496,2
0.0035296904275802185,-0.011626584636882311,2
0.005811860943557837,0.020118511704041858,3
-0.0007963072932337084,-0.0307491291929013,3
-0.009837908012337963,-0.019170091405366307,3
0.007321088402667048,0.010381760439067949,1
0.00034294713104889875,-0.018388841847417608,2
0.0037957363975832125,0.019116849102182764,0
0.0030094458324246686,0.01888823916718872,0
0.003168889343232173,0.019744515464821026,0
0.0024997680203264895,0.010975989097896025,2
0.005736190239362315,-0.0005053187349216578,1
0.010525455301632538,0.05677294693941395,1
-0.007421919671346859,-0.033421004241771975,3
0.0035005935265915024,0.0073484450386503185,1
0.018145330492629973,0.012589778826619222,0
0.0008324003021106258,-0.01027892855922421,2
0.002820493658709699,0.0034646310930410867,1
0.006665988732934287,0.01137257515535104,1
-0.0008640072176495879,-0.005740626626913699,3
0.00011505187553043558,-0.019082723430628244,2
0.0014240851024238475,-0.005514211947779234,3
0.0043739672547984925,0.01662240435937267,0
0.007714992898918195,0.010751516021672363,0
-0.0007949015761734912,-0.0047487427623477815,2
0.0019279370856649365,0.012839901454557585,1
0.0014688327928863024,-0.03125590795454578,3
0.002891604683543993,0.01695709188467594,0
0.0021138081472271302,0.014669795024973493,1
0.0011469685088924373,0.006341099415752403,2
0.004462050862831684,0.018784975926506166,0
0.001945484642383387,-0.033125466254716705,2
-0.002455380306408721,-0.019629600872992533,3
0.0014726087641245159,-0.004921901295058971,2
0.011118156643210966,0.004441670756912403,0
0.004488505165922303,-0.007413186657596541,1
-0.0026071255661464262,-0.010191354659766134,3
0.013588666741015543,-0.00778748128047837,3
0.0011387461223975434,0.022187756814150136,0
0.0004276169511501383,0.01650794894786185,1
-0.00396589469206331,-0.011432516107247563,3
-0.0006214901862056665,-0.01811985153215226,2
-0.025042447603254223,-0.038543672036756155,3
0.005057448114688107,0.016160995542156192,0
-0.0021355628597907465,-0.00709752928262895,3
0.005363579020256504,0.0026886231908487246,1
-0.0018897277198800285,-0.01625649789883615,2
-0.030643281926395476,-0.047314622095703904,3
-0.004362736952228716,-0.023134435902957474,3
0.0001605731026458489,-0.015502709134815308,2
0.009343051937657724,0.007274686019432754,1
9.250162839841059e-05,0.014574507433217606,0
0.009039166016006413,-0.02264999762170508,3
-0.004003490879568151,-0.009956009603044103,3
0.007490180622468592,0.010200100863199823,1
0.00653330648939925,-0.010037877785741793,3
0.004411724718810761,-0.025983745037405182,3
0.01182271453534412,-0.021186118113076222,3
-0.11597766456880376,-0.009119464045912915,3
-0.014238613758545645,-0.02308751850350857,3
0.007402905125718706,0.011039867750887855,0
-0.0042660722962409615,-0.008437143921272537,1
0.006307530338429765,-0.014923557689770408,2
-0.00017661384332191452,-0.020172385779946452,2
0.0008556339661182046,0.0016754396432380808,2
-0.0041463568893402025,-0.01136917024032968,3
0.003928600453088076,0.014353995018309402,0
0.00600861635450782,-0.004643986713773601,2
-0.03419214566131484,-0.01908018424179694,3
-0.006451538346834261,-0.023950670954847042,2
-0.00047708615076186484,-0.007272509452345669,2
0.0029383526814272414,-0.017391240395361208,2
0.027195020049370622,-0.064886661571334,1
0.0054944046347619796,0.014675909048303223,0
0.004690653497968696,-0.004144011119377484,2
0.0032579209199932453,0.020671231585295928,0
-0.0006146791328547326,-0.02005615451881601,3
-0.020631481366226438,-0.028923864739299407,3
0.0002141534635836232,0.00017205553033234125,1
-0.04197624270631052,-0.023522115737598697,3
0.003917479351924967,-0.015208450513277384,1
0.005452516112456107,0.038699209080215444,0
-0.014313360878886327,-0.02627045164561984,3
0.0043183577583478724,0.0004703136072439451,1
0.0012681064901219694,0.009701938177054998,2
0.002994761170411959,0.017742846269048828,0
0.0062297144104593504,0.013516548362963173,0
-0.003989337696835582,-0.016314506741765617,3
0.00597107833667829,0.02093724855247639,0
-0.0020522441713279158,0.016355439271621624,1
0.0027786921315105426,-0.008965357194049915,2
0.031333446546762234,-0.022375144655367284,3
-0.010363458587926323,-0.0343698711718198,3
-0.003164493306170266,-0.011202400146479108,3
0.004442173682930416,0.020671316909256998,1
-0.0012255960623769164,0.01289106895950092,1
0.004616091499869997,0.01650694551737533,0
0.0017152929586302778,0.01709954398761527,1
-0.01721289785090874,-0.02683103941474069,3
-0.0031644718544898733,-0.02131402144207592,3
0.0074747475142531074,0.0211845768901613,0
0.0034556100987348055,0.016456947808667556,1
0.00841947763170734,0.005631566732936242,2
0.008948624112557747,0.038850605130102606,2
0.004844133168176877,0.01887931864820323,0
-0.0678105813523276,-0.014880555754396044,3
0.009846583536791907,-0.011196793753209438,3
0.0027383273307223068,-0.013746175593499284,2
0.011223440713095351,-0.052936014336208745,3
0.007276825253176375,0.04014865713965491,2
0.0827103376090724,-0.101215568218509,3
0.002613059011692509,-0.007855983960106302,2
0.004446400873458729,0.016662953244828634,0
-0.0006229827584312071,0.009258727625512404,2
0.0012164949482625848,0.0082473733486687,1
-0.0008204996223130595,0.011257448539822214,1
0.0011485234795195565,0.003779456652776912,1
0.004944860755212522,0.015939730981923386,0
0.0010619679644162767,0.02043774334241694,0
0.007146404105334566,0.014872017516812771,0
-0.0014219947221998388,-0.015208343259186876,3
-0.0007752854828205509,-0.014531986690215597,3
-0.010222053196501244,0.012000441268418073,3
0.0012106523964758953,0.007803220466853616,1
0.003327054203582502,0.024586210237302952,0
-0.010510262763679189,-0.09309544666461318,1
0.012120329169560545,0.012256961409312083,0
0.0037057502739792103,-0.003539648712203777,2
-0.000585444064640737,-0.020720249248264405,2
-0.0003360211614076871,-0.034346348120303294,3
0.0021790972611909795,0.02207834276732147,0
-0.007998384091120282,-0.017387669522879373,3
0.0022910034121630023,0.006291603614502055,3
0.008143104820377473,0.05706359535136643,2
0.005791862119604547,0.005572540500515184,1
-0.06769202583839108,-0.009650701534537363,3
0.004053709744066358,0.025690191839492164,0
0.0036379986380216593,0.023065300210595628,0
-0.0023629597267776446,-0.01649338442325194,2
0.005740540844268943,0.029485310010740257,1
-0.05451594415931094,-0.04439882499750631,3
-0.0007184823028733532,-0.007077024847131728,2
0.004481304164069879,0.024533090466210623,0
0.0017031444132301237,0.03313068550252834,1
-0.002985294246391827,-0.03193001978494136,1
0.004342916640704267,-0.0020274682286172915,1
0.002266558967077419,0.01602036492530508,1
-0.00027144101860370764,0.005507662629813144,1
-0.09834330336881571,-0.029596036097226268,3
0.005599198074507388,-0.0023228100670128296,2
0.0065555360107857185,0.023797159644099845,0
0.004384264269930507,0.021735126741774084,0
0.001672707232341768,-0.01760107250864275,3
0.006010540301390856,-0.008273509857894625,3
0.00481234712273679,0.027413511825628904,0
-0.0024556056567101104,-0.013252415282497435,3
0.005323466304644899,0.01706795163576936,0
0.00527598901363938,0.01673109561813184,0
0.005099123476471352,-0.009123632861437176,2
0.007118847451765109,0.022686631449894253,0
0.004967242315201215,0.025579252670872292,1
-0.001105652235820104,-0.0021157770451455484,2
-0.0015570555697263688,-0.01245002518344431,2
0.01010225671074552,0.04413520373985517,2
0.006361287030426225,-0.011278809388984156,3
0.0032777977833159024,0.02182434150692537,0
0.0011611145268063613,0.018165735534152704,3
0.0013139929351226832,0.019620680347407264,2
0.0007520348462573656,-0.03229389743208441,3
-0.01810408359909064,-0.020802140515484156,3
0.01606080119172178,-0.004882501662237556,3
0.004527279771348746,0.05462786212047371,3
-0.004794570624273692,-0.014717301602662766,2
0.006644292333404659,-0.0020243039111843904,1
0.0003984541574326739,0.00759213765435626,1
0.0030668565921462675,0.016248921347527232,0
0.03351305414258679,-0.06393019153378561,3
0.004983076074690574,-0.0016307554427493112,1
-0.006733091772356087,-0.019525297810955442,3
-0.004979627919892028,-0.010453700686900179,3
0.0038525066653998055,0.01650082996561333,0
0.0009640535653239728,0.004907446434716029,2
-0.0019376241905817108,-0.023839241530804633,3
0.014497195747203423,-0.011405019052120486,2
0.00640093893170852,-0.012526595381427596,3
-0.0006303546794273042,0.006708256974213238,3
0.0060558563390909845,-0.031870528698024904,3
0.004476324473780423,0.01139177661224531,0
0.0035980496469060802,0.015273487370989335,0
-0.0005675678905156451,-0.0013238055985467989,2
-0.011168884018589429,-0.003752769765358391,3
0.0020922825476286403,0.031805611606616574,0
0.0012347320520260442,0.01213832473267908,0
-0.004377513182903944,-0.016055716767290024,2
-0.0050352614284122224,-0.01484917186634112,3
0.0064134361627305675,-0.013970942987029895,2
0.005451843067305532,0.006649477831340239,1
0.0061492691765916456,0.0015461151251445608,1
-5.629776202560108e-05,-0.012164117157116957,2
0.0002596633545431637,-0.026909947119565614,1
-0.0012449859326849155,-0.025234499300409604,2
0.0018963911767161396,0.02777322011287094,0
0.004981172252606151,-0.011026621869883754,3
0.001171991940940056,0.041109966397890024,1
-0.0035593818834383094,-0.020716566962026176,2
0.0038060731803555973,0.019819557821547488,0
0.009913082061495418,0.015850652954901057,0
0.001443049231489581,0.017594252675386644,1
0.0050547673561562026,0.03551999742138784,0
0.006298547423396659,0.010978471879545006,2
0.0051582396611048,0.01581604034479108,0
0.0005708525878758055,0.006194000028095805,1
0.008640444625032282,0.0121499639479188,0
-0.004969599400634622,0.006625904622548461,2
-0.0031523605576902593,-0.0086503378808064,2
0.001352901122453274,-0.000264341271600702,3
0.008855956464994359,0.0317436675173776,2
0.004218289901186213,-0.012814018421401641,1
0.00460578388051141,0.01588576160000161,1
-0.0009103383213833068,-0.014612558731305465,2
0.0009042507713415523,0.015397183578746322,1
0.0067514250757975455,0.034324578819245756,1
0.006225721169228274,-0.017987024135486116,3
0.00515254795765184,0.0029879747999438854,1
0.005002859686497332,0.014871023265423139,0
0.0036125516531315214,0.024148535260537972,0
-0.0022653979230670453,-0.004879007765761154,3
0.004141179992768762,0.018137578862536915,0
0.007303436504064243,-0.0001895093325673725,1
0.006653544346623699,0.019326546600340163,0
0.013773966335126453,0.005141442323940227,0
0.006970470644558763,0.004132321330491474,2
-0.015296557680814716,-0.028103930730081137,2
0.021740358879688202,-0.007000075502714566,3
0.004604965479744598,0.01993243419026568,0
0.0010950906104308087,0.013301424752766163,2
0.007460916536722433,0.011642342143479242,0
0.00403604075506752,-0.0026601436730791196,1
0.00195348039726198,0.013335890079300517,1
-0.0038838728051823553,-0.02799357852178416,3
-0.020451821693260118,-0.01716875057541649,3
0.019063990970791384,-0.039920446138566955,1
0.0013369437281418237,-0.03612857784949395,2
0.0024905757569516143,0.01823926530936794,0
0.009375430077605091,-0.021560679587144475,2
0.0032561813081483167,0.019631985848815554,0
0.0002345406759778563,0.01980651186972697,0
-0.005588639013208716,-0.011192012522675852,3
-0.004068828211651624,0.0034395508258395096,3
0.004782770813059434,0.01944272449524618,0
-0.003216112306245554,-0.0044240320000726125,2
0.0008124082232168383,-0.014760016870592314,2
0.004682657434466741,-1.6252179636303922e-05,2
-0.05477017793925923,-0.05123613454789374,3
0.0015774711316714886,0.012484505764186441,1
0.0023205704421535556,0.00895130200533601,2
0.00605741511204897,0.008056394438730853,0
0.0028040334299658715,0.0050961679987667294,1
0.014956743817980095,-0.07275324946275603,3
0.005714052566641394,0.016993175467969555,1
0.0048461027456528855,0.029758491702015322,0
0.0025045776360243773,-0.02131004194441941,3
0.010595571457350161,0.05247579590977082,2
0.0021753336648419456,0.01757629200811349,0
0.0016420132690308522,0.019636595973598514,0
-0.003948410170519148,-0.008303028658041993,3
-0.0005621622063058046,-0.0062109126820348234,2
-0.01734687703087371,-0.025575852268969117,3
0.01522073052305245,-0.012928170494843495,2
0.006699111170536373,0.0276579041020182,0
0.003736859605123178,-0.030479242760855542,2
0.0018482277594977262,0.010290551072226177,1
0.006589704748821611,0.015559181539602748,0
0.002341195655036259,0.016881964747219053,1
-0.0016623758543752084,-0.014190376056866147,2
-0.024648015757657935,-0.01945215778627905,3
0.0038625711368503197,-0.0016946524300615418,2
0.0008065590733306556,-0.002784953437421862,1
0.015206554628641051,-0.0007235642687358781,1
0.007548244465355725,0.010846361680445143,0
0.0001921768702220398,0.02580207260845453,1
-0.0007831836414782297,-0.009396445341939503,2
-2.7596882547428325e-05,-0.0030371735892680374,2
0.011337961708232832,0.06548527984425279,1
0.0013949212004900112,0.011501022531826352,0
0.0011628359539131324,0.010260053582327202,1
-0.008936949606637832,-0.033156924905970976,3
0.0010134902203829698,0.02913020022499843,1
-0.009955305268867636,-0.04115115610298204,2
0.0018295919579286689,0.02606619472342394,0
-0.0004951062358182376,0.004283541288230474,2
-0.0012184524089118966,-0.017717428433782455,2
-0.0008673426371156025,-0.01741846759446054,3
0.0015265000058072586,0.012277789687571395,1
0.0014890438733570156,0.021458544192819395,0
0.007487035942908983,0.0013891246100462035,1
-0.005070284564336571,-0.024784167611748897,2
-0.012556849463294434,-0.02220293520302228,3
0.0012847867689788942,0.036215730932172945,1
0.005085990133428934,0.0004633966899664368,1
-0.0007624068105244439,-0.026835180701264102,2
-0.008894627848569573,-0.02320282604257862,3
0.003410285917320181,0.023446985316151636,0
-0.0180664512136903,-0.013088289185073956,2
0.0011579654025889552,0.008342585497699322,2
0.00381370450856739,0.07310968479554938,3
-0.0036721872218309867,-0.01905534360466872,2
0.005905301125744572,0.0018346883006879085,2
-0.002810228311887963,0.01075053368425013,2
-0.0049030512984471735,-0.022957663361253402,3
0.007000408028407008,0.009887369949827075,2
-0.001360645506456454,0.016054008286084102,1
0.009394050394181352,0.006369741726610791,1
0.0034148962842738538,0.01631937069325085,0
0.005464370021882983,-0.03080093589768791,1
0.005296625583775621,0.018927989173345216,0
0.0014677023223748438,-0.01708707718946511,3
0.006845399801365231,0.03275966245728252,1
0.004765713112611766,0.02475278816974551,0
-0.0015497420857536498,-0.0020121291123214105,2
0.000839368042448853,0.012064498284639636,1
-0.0011433943333452724,0.008954283533582675,2
0.007095098067411943,-0.02129982770961725,3
-0.037283016884080714,-0.01196948755862273,3
0.003184071866518137,-0.010738192096725961,3
0.005201007544798442,-0.032739527843691316,3
0.006157010238465363,0.030594406419237784,2
0.003913514223900881,0.01960397807904751,0
-0.0015799522382684385,-0.015591634826541096,3
0.008591693324012273,0.00719380718009095,1
-0.007429678721302556,-0.026618781895923434,2
0.006770369762080127,0.011712848947537246,0
0.05160093719798472,-0.0767221651565512,3
0.009619757085671787,-0.020224202402971316,3
-0.007359028630893603,0.02511970924093299,1
0.005181966247719058,-0.03846950989143605,2
-0.0005442465774589854,-0.015283708670728851,2
-0.004865869878970027,-0.009499844417174278,3
-0.005542902267707305,-0.031145707982641338,2
0.0032451108748553104,0.007117765129999633,1
-0.011387871936387167,-0.022850182759580534,3
0.003936171502008772,0.020664341011046774,1
-0.013758582328157203,-0.006110513800623964,2
0.02145559207506916,-0.010198376272697601,1
-0.011162178852534971,-0.03513007023872729,3
0.006271760653269413,0.006444089540481643,1
0.014896650711167279,-0.0008280953100175401,2
0.0009416129228717036,0.010055184854984463,1
0.00800861528772459,-0.023185827846789468,3
0.007117897581721152,0.012706982191536629,1
0.0048031069490733335,0.013943231242108532,1
-0.26314336852899106,0.014185862015199127,2
-0.020622759272939654,-0.027695061113754908,3
0.010756735697539006,0.06456925499246514,1
0.004572434381140421,0.018630051802807395,0
0.005027446263257133,0.019033536755950542,0
0.0024364172475189335,-0.013511399348425438,2
-0.07223511439636232,-0.0034125363646809815,3
-0.07037274054662289,-0.015079645564219996,3
0.004060867888910486,0.008700401050509598,1
0.0003695692139545248,0.0027987887131205474,1
-0.0014654722326765623,-0.013979571855023505,2
0.005025781411426589,0.017559176045759066,0
-0.003852784315970587,-0.023255700056550668,2
0.007031025488197455,0.014008577222456804,0
-0.002538270349020848,0.02040117846591208,1
-0.003542098631787408,-0.021607064403592134,3
0.002783257503055728,0.026337778927365493,0
0.004853793911381581,0.016104521985202572,0
0.004935602267449278,-0.01464821050604984,2
0.0032144565853999513,0.011952545689819816,3
-0.0066757631085147765,0.03340645751267802,1
0.0007339875243468124,0.038336604368905576,1
-0.004011402147577798,-0.010997341400607555,3
0.0028866737084810926,0.01712308117715616,0
-0.0006388978781475443,-0.009678514141587942,2
0.00143618494212406,0.012643703574620056,0
0.005026365571974718,0.017344520894822083,0
0.008255140597479187,0.0056510145354722475,1
-0.0003978393324986818,0.008008967425720626,2
-0.002662915921817654,-0.020909925529557772,3
0.0024873191839681237,0.009595211443087703,1
0.008679796005471986,0.030392512421198985,2
-0.00448873074210813,0.020337184018544577,1
-0.0030268384006301385,-0.010943982803876455,3
0.0008807297293775774,0.004843027707076737,2
0.0020255679189766303,0.03420890040381905,1
0.0019113341406105197,-0.008772624594534722,2
-0.0026239809723314603,-0.005576847504803445,3
-0.00036738962191517173,-0.03438631038880751,3
0.007357133349522028,-0.03231110895837529,2
0.0034391414087338304,0.018474921352519765,0
-4.5640137371409085e-05,0.013523720664587811,0
0.0011364466872517793,0.011305603006578386,1
-0.5150157720958983,0.04146115526012066,2
0.005396216015862013,0.01313463497271643,1
0.005386629263671544,0.014236190405659054,0
0.0025262730045425216,0.011636706388994791,1
0.002119422422525939,0.01799628743433516,0
0.00404636892607696,-0.026351550891267676,3
0.0032829752812302865,-0.014444208431155367,2
0.0015089745983441647,0.006195166650260701,2
0.004282363559208963,0.02729342201324341,0
0.003565012896573844,0.02273001223108751,0
-0.006522559321034491,-0.04488214328949878,2
-0.00042358858387065037,0.004120702615410287,2
0.0025096753887322008,0.010569305243935522,1
-0.07301114284849058,-0.014269414087287819,3
0.006269629606336986,0.017504980109006484,0
-0.0003064353542490018,-0.019676560725341605,2
0.006796643445831222,0.020043935353473007,0
-0.002906397958845723,-0.0133518584853363,3
0.008001060954441905,0.010091249911398282,0
-0.0008373789953951817,0.01313347824267116,1
0.007248307876927864,0.00638748691253942,1
0.0022328472704308384,0.015153299753763914,0
0.004272779057442377,0.016105982982563168,0
0.06648585181811974,-0.09042575593046713,3
0.005421617401222879,0.020232306561544018,0
-0.00040074271569681924,-0.02034745283648909,3
0.0011013153666160607,0.00952157027467168,1
0.00239129766391585,0.01491064875234797,2
0.0040682770494485845,-0.006156515050366123,2
0.010970793305448527,-0.0111763313039357,0
0.0033386743588854615,0.017400182724146566,0
0.004119617809439079,0.0128396543640349,2
0.011966492689057773,-0.016457743273928217,2
0.004750424806493183,0.01990008703859235,0
0.0021489931654574703,0.013350098887700716,1
0.0012826745542126752,0.010660403021199279,1
0.0003626309266940709,0.026204721554175053,0
0.005475437912627299,0.013818246291124131,0
0.004278211429452454,-0.0036666194442458136,1
0.004038031826174014,0.017621741672750837,1
0.004100759316534965,0.016479403120244974,1
0.005377164040063503,-0.008756435340958789,2
0.004875437319478115,0.021218460350605806,0
0.0012207982806158653,-0.023027705463394926,3
-0.0003364854345691688,-0.032352305231340125,3
0.004004039370156349,0.021140672806831504,2
0.0009727426270843512,0.004128038425817175,1
-0.003360470366289457,-0.007279206253334616,3
0.003678130991626114,0.01566309607200809,0
0.0037156889006742105,0.0158031054556103,0
0.01635123007904419,-0.02388918972863426,3
-0.0009574262425610467,-0.009275502733338966,2
0.0024793519865285974,0.017667473410677925,1
0.0034503477963078125,0.021382099935111153,0
-0.001083264533612298,-0.009628083116500971,3
0.0019512421639568,0.00976417768058133,1
-0.004043240153016619,0.02366378159230772,1
0.0020411734872014535,0.009338661965284935,1
-0.0046129192925911215,-0.004366046271377197,2
0.003950403465511477,0.005822472782871302,1
0.004050471910975278,0.019716239381501244,0
