LDA1,LDA2,price_range
-2.404585994691806,0.7690325421076989,1
-2.8177072575008406,2.8580263061411664,0
-1.001182839525052,0.527611037676267,1
3.334133260758944,-1.5243729933844552,3
-5.786220113418249,0.44669550071350655,0
-5.790179802796831,-1.1129288503420751,0
-2.8394182950237914,-1.039249959299571,1
5.693543346674105,0.3339096321828153,3
3.582906072488507,0.9090643227222771,3
-1.367665461628738,1.3290281421390542,1
-3.51440718538894,0.5078780479323092,0
-3.470709730827094,0.1640758428106941,0
6.037648008392024,1.0921211342726176,3
5.03850501198592,-1.3071507186227838,3
-1.198277675168812,1.5546179170094827,1
0.7062939792445534,0.40318776023324404,2
0.5320327571422426,0.7081951673986546,2
2.1960747631061825,-0.9095636397900901,2
-5.423735843141714,0.8174363939802265,0
-1.9628888561943725,0.3336265459027462,1
2.3033059329167562,0.606153774500004,2
-3.925920427700443,-0.06492009309726958,0
-2.7933979477900825,-0.3222389220026146,1
5.331395759609222,0.2885640355729143,3
2.067835572280404,-0.6895641765723675,2
0.44081558970339274,0.3391400347017213,2
4.862111467857691,0.07038343221078366,3
0.4247845250578035,-0.7321757119790426,2
-1.6764358429294919,0.999877069557336,1
-4.914272368477892,0.046295936525135195,0
-1.0991385552726007,-1.4081164659742404,1
4.715526388615383,0.428200227578948,3
-0.3699260496374122,0.9357670984162377,1
4.864652862196503,0.561099467191186,3
5.301907432656875,-0.5915044215761863,3
-4.460692109764095,-0.9507663573599796,0
3.506606470525268,0.1076246261073539,3
6.346987043348482,0.10379939580860265,3
0.7422784000174248,1.032166288439306,2
-2.127896954389687,0.5193318379195997,1
4.521400102688335,-1.3809696406585772,3
1.564929395889994,-0.25962804627854497,2
1.7008118610782053,-0.04101967759419595,2
6.171191030660586,-1.8255593193280564,3
-0.5215252017353239,2.0799746832498927,1
-1.0444942107142285,-0.19133330170389562,1
-5.334288651735082,1.580886752385687,0
-5.082271503821449,0.11898592615701525,0
-1.5557672387786026,-0.34744588448371455,1
-3.314356993547116,-0.426084083222098,0
-3.1125431780932957,-1.3123729931094992,0
4.349805547577325,0.696440781391401,3
1.861133803331719,1.026312136649226,2
-6.847936508862419,1.139301977800419,0
-2.2208572126960955,0.4370851141292497,1
-1.3064048856251094,0.28095728765074995,1
-6.184556834336741,-0.09112729396209975,0
-4.039724154088134,0.13398528278206598,0
3.580796725653306,-1.9646845528849382,3
-0.5181540881618895,-1.4906518580632067,1
2.9109070705090687,-0.8180807968003543,3
1.0800326301673273,0.05718617376390858,2
3.2640060823613664,-1.3311476329680985,3
2.7474819278708265,0.3583666060571518,2
-4.134141845476788,0.2946328357319063,0
1.750074932873019,2.1310109878104644,2
-2.1003206435735753,-0.5160711623962022,1
4.5651108440739465,-0.3786955840301152,3
1.5508397124259672,0.26831186614767844,2
-0.6143718881905331,1.0036900332882817,1
4.97055470565259,0.4034152914753068,3
4.012994021032918,-2.0306867018451213,3
-4.387357820690469,-0.7139789188473453,0
3.068164764787077,1.2204444313123066,2
-4.638414491252954,-1.9108952899306808,0
1.4414717643605053,0.6115485753957149,2
3.6913193628558076,0.3014380908272735,3
-4.015677085609487,0.8723574724014579,0
1.7098688673684532,-1.7619525363460906,2
1.9873983506649657,-0.779508650121938,2
-4.96537275592759,-2.092757424338248,0
3.3605101293737074,0.3443843353730122,3
-1.6374434975244037,0.7193244760015611,1
-4.088832275548648,1.9185628563920032,0
-3.0999116345886093,0.3859536674119429,0
0.9356944139144551,0.3840220272124793,2
3.011440547418324,0.8592164586325594,2
-2.5672879574231255,-1.4688479726771373,1
2.587651661736566,-0.595325184790869,3
2.1020294191598197,-0.07514779147269877,2
-6.102325529672566,1.2867527880181002,0
-4.748090586719079,-0.37333316846621545,0
-3.8742262590474814,-1.2141129653671996,0
-1.0797049952527735,-0.04008484415794454,1
-0.39503641840537096,1.1622654914784412,1
1.9337419463117007,0.8435741990966502,2
4.534300337232667,-1.320868132619925,3
-1.5746760596311842,-0.4774759260960341,1
-0.8827267174629616,-1.6331362111954062,1
-5.972850095637003,0.14513610140444794,0
2.1488057400866163,1.2368831998572403,2
1.374620276997495,0.3999739785319666,2
-4.638451750908012,0.03296696333087186,0
-0.37392053990308244,-0.24608704991497243,1
-3.728552721224398,-0.4245235539684149,0
0.05964808671360943,1.041743301081041,2
1.5939462864248986,0.626882885081721,2
3.2041305570357097,1.0331714194595036,3
3.0554707542817297,-1.578309460091165,3
2.6279931428061394,-1.204432517733197,2
-0.8436767460578627,-0.3937228714096504,1
-4.493962837049335,-1.0574759749094333,0
-2.8112706009295154,-0.004614183157138339,1
1.0835722718723417,1.4488781568340752,2
1.223195749752445,0.7602153077318229,2
3.292783937684953,1.2628730462848121,3
3.2180229794014292,0.6197317002722321,3
-2.966603960315145,1.6717326947901556,0
-2.7927522142253114,-0.6450106833497937,1
-4.458569421191977,0.31391384169560443,0
7.450987744103418,-1.4127144362261275,3
-1.6847741915929606,-0.8641810714757184,1
-0.23261873624261836,0.30920099546583,1
1.330742781582529,-0.3606649163117533,2
-2.63659353039485,0.7632378687474706,1
-3.853180997070243,-0.2700984661829475,0
-5.000849606435803,0.8912271733702021,0
-4.257104048261567,-0.033829450343448586,0
-4.781841643230212,-0.6448914128493255,0
-4.030993765518824,1.9016809332945066,0
4.796966669328935,1.0137659897846,3
1.2371468136942818,0.8657903586539761,2
-4.593836524712715,-1.3195256716778996,0
3.342575200074737,1.1449858527703356,3
-5.505058566973638,0.18598494175344885,0
-4.665331762420257,0.33389002844369187,0
-5.098078622704391,1.0647676093366922,0
-4.4500354848850545,-1.0839734886797519,0
-1.7233722826650337,0.41598772818955676,1
4.995217584888742,-0.2967749970141204,3
3.2881111292394314,-0.04513459552417115,3
-0.565919397717499,-0.7189625839441145,1
-3.9730413377698466,-0.9160217420159303,0
-1.5187602228752235,-0.32884707125521084,1
-0.23540843964056724,1.3176672709163302,1
-2.438110992713599,0.4641582815858254,1
-1.5532453597225542,-0.6119271416438679,1
0.43701655235190323,0.9348070484587608,2
1.14329880696696,-0.8229903339194958,2
2.9907023106604216,-1.0720648038166765,3
3.5689897424895953,1.6888419677390156,3
5.260146447439352,1.2152732069079901,3
-1.6336266484103588,-3.530046964940195,1
1.9247594107076502,0.9848356358793997,2
-4.4058220510379495,0.5570854138852952,0
-3.3003511122601354,-0.9031191405324687,0
-3.502887244101749,-0.17443979899280915,0
1.0969269605351937,-0.9863369592924429,2
-1.045050189442986,0.6224448826523025,1
-0.8326110228275705,-0.713573498777117,1
3.8557811156437323,-0.7724285877749347,3
-0.7017421903322252,-0.8526139353314378,1
-3.135072302933833,-1.126476820371106,0
2.503136446099262,1.3293740889502246,2
-0.3512694321726901,0.29571174947153905,1
-1.5189744791283237,-1.881510737108065,1
4.712633731155922,0.28317805315167627,3
0.5586553455816536,-2.975611107994123,2
3.5450308492390423,-1.2033139637296153,3
-4.428394889691356,0.523536762448387,0
-4.457872204654291,0.0955771253090236,0
0.5747201958666756,-0.22961527206573404,2
-2.385484690438698,-0.3073732614637982,1
3.288123301175678,-0.6939692005000135,3
-4.469356149204219,0.03091454221833159,0
-2.648354178277187,-1.7603441738648777,1
0.3594536884070531,-0.19233930737784344,2
-6.214687815386019,0.20181679666333768,0
0.0747847502454523,-1.6127771813393044,2
4.90923154996451,2.280569462685779,3
0.6399833662056755,1.1182864329932614,2
-3.3679991745132387,-0.48798244411343367,0
-2.3862286558792913,0.41560895784884655,1
3.778433651952899,1.3365307594107365,3
4.61121379819863,-0.9382542970068957,3
-3.2086423462196696,1.296743740500235,0
-0.08953176862541623,-0.11689540872589675,1
5.268368128041847,0.9508720532910232,3
3.1010868409072705,2.150629154864385,2
6.432415189131101,-1.285109798362561,3
-5.167666404189075,0.9645996468603022,0
4.304393361278661,-1.208644417699906,3
-0.8409176449278366,-0.33144559577771876,1
1.9365126255124456,-1.065297532302109,2
6.432221501532803,0.027662804634383933,3
3.1502102280527158,-0.7935922530829973,3
2.346823195415242,1.8245188126280985,2
-1.442608628766968,-1.6001039226132834,1
-2.612268384008811,1.8882536333117421,0
7.242951617922467,-0.488471605164222,3
4.115651878509902,0.3864097600961036,3
-1.7650602615012956,-1.765042748152756,1
4.429497591087538,0.2787662105541023,3
4.142344476654724,1.7011116928068102,3
5.4904335505446,0.8477692259769716,3
2.942762664293001,-0.8759475700142951,3
4.793592077801064,-0.12180477194547228,3
-4.293133484339919,-1.0496063666626951,0
0.014769255190951222,-1.7118070759099475,1
0.9688832020324506,0.8066417954392779,2
2.7027860010072158,0.5320116785355472,2
0.23595678082784396,0.913463585904873,2
2.7325198526865093,0.3080186163358172,3
-4.522646629691008,0.06569137687199686,0
0.5034379767289695,1.414182532560027,2
4.938977216493353,0.7552341729878458,3
1.8923542295685187,0.9535521892409421,2
2.4069447311694816,-0.6472766172869687,2
1.7306848655015052,0.45690004644330656,2
-2.522731511794325,0.2703320413616155,1
-5.491710483778864,1.5265483469935912,0
0.20411578153529347,1.1679488812404033,2
-4.381964703020667,-0.3612868441959565,0
2.7920963536337724,-0.7002278577749937,3
6.04054122163999,-1.0078736317565227,3
-0.8894232638178549,-1.9639896676783957,1
6.06336957950169,0.8341722931863162,3
-1.5752770604541981,0.42673135175017396,1
-3.1056559938551516,0.24204611609049023,0
5.874501834245674,-0.6395771776429475,3
-1.2063064166599935,-1.6674735879523306,1
1.1589300200662809,-0.04394346521397259,2
-5.187426582703006,-0.955210136341735,0
-5.612933812949389,-1.0620616566687953,0
3.470788817356003,0.8799335610593315,3
-4.886990613393015,-0.4423719391469896,0
-0.6474070202458446,-0.5941369846773485,1
1.3243352761038496,0.004824422911310743,2
5.36712388420131,0.906183370982901,3
4.196351443276316,2.22018503439786,3
3.9396673172582357,0.1424951668673667,3
-2.8585461168381956,-1.6814964560795946,1
-2.5460034520113792,-0.7766219597266258,1
-5.4350021365892385,-0.6435802082388768,0
-2.342469955477077,1.6952982461218566,1
6.021901792896489,1.1541752128769225,3
6.243771101919858,-1.1415392686772925,3
-4.004896162674949,0.45882334319932605,0
-1.66914952262762,-0.46693800707327415,1
-0.007736366912115343,-0.41222593245122585,2
1.1660768901913112,1.3899497981964166,2
-5.03532749563909,-0.2891527689377439,0
3.6269174372211026,-0.4196165162267964,3
5.370419099911719,1.01471315325179,3
1.3610390342775824,1.7585102698756783,2
6.06279533402226,-0.8679110172462308,3
0.30985374492795364,-2.025755893107133,2
7.175027648729573,-0.7721460342361463,3
1.513682396123181,0.7717175563722172,2
-5.457968473098587,-1.3764895212156072,0
1.4844400047991073,-0.3464010964373748,2
-0.8574346194489391,-0.7189807930658054,1
-0.06230342956940189,0.8642870214903179,1
-0.6175540865241392,0.8847062036020705,1
-6.650588399474233,1.2766853251017538,0
-4.739763711843822,0.5965108203212319,0
-3.818348255053046,-1.9253998915286223,0
3.006611551215549,0.3721270467726759,3
2.8402464572326585,-0.4549284785310066,3
5.990856146696163,-0.6457720948940706,3
-1.3648428232147887,0.26831917224617746,1
-4.437925582353458,-0.15851207856120395,0
-0.464451366734804,-0.8714773875474837,1
-3.226328093032727,-0.59395368670633,0
0.3594507661332229,0.8511216576537964,2
2.972216633574452,1.8442916878933657,2
3.6101454720717037,1.362803808513337,3
-3.498903716333021,0.5628962254394224,0
3.1230266874903307,0.9355184911028348,3
3.686118878269765,-0.14842707195008364,3
1.2566657513975104,1.5910686405851668,2
-0.906537899132673,-2.681730457573357,1
3.157626125216533,-0.10080261075246987,3
-4.743979149379594,-1.0630184275562349,0
-5.257023011970413,-0.8969764208518678,0
2.839063858606695,0.10291991903009873,2
-1.7767263241694027,-1.159337594837383,1
6.381608583195532,-0.8000086141464346,3
1.5699810702687387,-0.13570244688582977,2
-4.041478363078401,-1.3132148762770262,0
-0.9088784238373425,-0.21904459188666636,1
-1.107248154322433,0.42030805337742655,1
-0.0715496216761104,0.4650323329004801,1
-2.673817952929803,-0.5939116396873219,1
-0.7387998528102201,0.9437766675593345,1
5.19314702642802,-2.8206671373344765,3
0.031602602546842516,-0.0940705065403553,2
-4.683560220544011,-0.5715542640523634,0
-3.5451902093250434,-1.0883185710162921,0
3.1908419265606,-0.6417630467310634,3
4.1366081162564035,0.15000313499605533,3
-5.190527924403663,1.1156623797825205,0
3.477858308945599,-0.31518413407866086,3
-7.179425042521545,0.34089818667740657,0
-7.145539424759627,-0.43751188748850217,0
0.8218959181196878,-0.05452114708703964,2
-5.3327349582189525,0.13715222220544793,0
-2.4910540421306124,1.0948063205679976,1
0.8044496498567382,0.655356592572867,2
1.2243534531561053,1.6525366925690095,2
1.2503158288317384,0.9443025800185101,2
6.4673855330060634,-0.6627621083491041,3
-3.7793295222447427,-0.2557298266839801,0
3.2095445674136442,-0.8927669097687148,3
0.87234622733959,0.6066740465905022,2
2.827188002111291,-1.0170472600961762,3
4.140089064470964,0.14169362829348892,3
4.691967683128515,-0.8586079055665699,3
6.241216047942707,0.1684155013201935,3
1.171484439059893,-0.6995880993835114,2
-0.5900662880501786,-0.5762440910600206,1
-0.11912316640621638,0.7485077241426841,1
-4.128108979103807,-1.0004961543799693,0
6.51996966272096,-0.722835477605153,3
-0.30250726698373653,1.190608744325924,1
3.841057161519846,-0.2582934780117902,3
4.776335404766118,0.23358467078754608,3
-5.017334855739067,-0.02647396889106012,0
0.7823334930436984,-0.06176246102059474,2
5.6314687160494215,-1.175973988104483,3
0.5025513267311753,-0.13672677977406872,2
4.94937714731169,0.10556286084675992,3
6.462142393006457,-0.6381556855719988,3
7.059058196714459,-1.0654230121917505,3
-3.191056819461108,0.9312843796675885,0
-6.141620102265918,-0.7040807608188692,0
1.231079916338755,0.31432048520886574,2
4.707165360248004,-1.243421275324574,3
-3.522106761550798,0.5605319264985761,0
-5.966467518697839,1.3314123702216492,0
2.3184324551358504,-0.12046046609960871,2
4.924941916330605,0.627884285369035,3
0.10542626587038781,0.7671535335112815,2
-0.7127305422231175,-0.7848961447218672,1
-0.9872039904902472,0.6839618208365993,1
1.4213342304687078,0.689160795226069,2
-0.39353018750928953,-0.8184280105157631,1
3.1622363848140607,1.142092673953692,2
-2.8406926929547756,-0.32435572428413295,0
3.399926016667537,1.4982857865776622,3
-1.2523374910369727,0.45890393758080683,1
1.9712020152272616,-0.3568804679288213,2
-4.149401725796797,-0.384606472822823,0
-3.7945877680571085,0.6551916926524379,0
-1.7683012495086006,-0.38247137260257086,1
-4.292570617218693,-0.6813609581609535,0
-0.6592211291682016,-2.0321328012136974,2
-6.88924834871556,0.7555805535573898,0
-0.1806538813245304,1.6399505674272352,1
-5.009763844114241,-1.558630088921551,0
0.9864550840757849,-0.4618234410664371,2
2.2981095880655302,-1.7077297151226336,2
3.999587986229985,0.34843901603819566,3
1.57435783460157,-2.0964526734207056,2
-0.7775938426512556,0.07301854947958593,1
-1.752735132508069,-2.0703000540194836,1
2.641726401582796,1.092180880793449,2
-1.271955550898293,-0.6173637040366591,1
-2.6583299568726733,-0.7468334388715006,1
4.923041091530668,-1.4602034938748936,3
-1.1213785348525935,0.773818714591147,1
-4.315645860032658,-0.5483407476789757,0
-4.379649438020296,-1.3094715387347888,0
3.4434702871766323,-0.06712119816558634,3
-4.9601700244615445,1.6639093100111446,0
-0.6055418896829088,0.09304761828082606,1
-4.016396468769748,0.0055456336027480254,0
-3.087249971621096,-1.3997412453864442,0
-0.2625269651440784,-0.017175023644957432,2
2.7979367409124682,0.9537064449128664,2
4.933324672688617,0.2493821631638259,3
-5.962913807168163,0.27845121216075147,0
0.86882966668256,1.3070394656290107,2
-3.714780546271488,-1.0767591725249461,0
-1.6676364886365918,0.22175133336147018,1
-1.579263533278513,1.2701543526566172,1
2.922974474553082,-0.05712716977116005,3
5.994526817748254,-1.0544129133416091,3
-2.731660016479508,-0.22222129946887018,1
2.6685313796662404,2.12867314856023,2
-3.522891517383713,0.6498208955105748,0
1.1911062492941957,0.4871037081300086,2
-3.461943883129123,-0.008729881396297323,0
-4.282805260012245,2.1187853819077347,0
5.508005935702436,0.17966453776476835,3
4.01884460753283,0.3760317429052845,3
-6.429227295305683,0.23977798546762039,0
0.5307530577791956,0.7778376845182172,2
1.397271355241444,-0.8258337434280979,2
-0.0052774650147365855,0.940061247859499,2
4.265107481184496,-0.7038940539024888,3
-0.9604588933677478,0.000182798053217497,1
0.02923060331401587,-0.1854955212511738,2
-3.452774017765757,-0.6314301975933504,0
-1.4322780219032358,-0.24975299604000883,1
6.900080197506631,-1.4376300003774947,3
-2.115598045076178,-3.224423821815856,1
-5.378626526966625,0.6215091190731904,0
4.084149345909803,-2.1817943490945595,3
-0.27423154470620104,0.709752636756863,2
-3.3619295745909086,0.5718789437521207,0
-4.021973439752903,0.6480585786578177,0
4.353513386690426,0.6874823742698738,3
1.3227994337311992,-0.29709846308581983,2
5.537245633481631,0.9942575351548305,3
0.23657313175487443,0.4494111210315755,2
-4.483538762645384,-0.4973463293932177,0
2.960416266072693,1.5315198436460993,2
-2.4915085310262692,1.2086580698966478,1
-5.102327583736765,-2.0041462645248704,0
-1.7757799804959271,0.15927293860041725,1
1.6260615785203503,0.6804960253936065,2
4.598810621274228,0.22668162500932026,3
0.43747472915070923,1.2214436333290195,2
-1.804500052836739,0.6429024762556216,1
-2.5195552937682444,-0.4435763870970785,1
-4.922829626424357,-0.4715417520236532,0
-2.348201788704971,-0.40266739581197225,1
1.3095553728210285,0.5325498246555493,2
0.5899376362633322,0.4369842345345876,2
-1.9712698809180769,-0.8262226560287167,1
-2.8987072208929456,0.9841117365233245,0
-1.4257665869689038,0.46954172563407226,1
3.710550061520055,-0.19716606831595357,3
-1.041267955000777,0.21354262721659312,1
2.5729018387437574,1.0581127750110932,2
-3.0358344492407694,-0.4016388294287045,0
2.795260234547801,0.1794338182348249,2
2.235605950392129,1.6656922396835012,2
4.183098588831493,1.772421040281759,3
-2.9132713852424934,0.735326622130424,1
-3.2370733926449176,1.5596155634411208,0
-2.1702670715980217,0.6406562919606876,1
2.2214559751859624,1.237172258772552,2
5.120697155511484,-0.1034048121727618,3
-2.4562355766824115,-0.951053057968662,1
-0.5951956133617523,0.5572036203647985,1
2.6521091493183855,1.0978046755806088,2
5.0596885806517555,0.42783707536020416,3
-4.735152203178148,-0.8481102857372321,0
2.2894980640268883,-0.6778967037246975,2
0.8693097729589243,1.692418738995291,2
6.217862825281602,-1.0722123722386487,3
0.45661497705579557,1.1786798174814763,2
1.6882125167956297,-1.244343644655831,2
0.488618831993707,0.9397822213657141,2
4.614554805219004,0.44847870811947144,3
0.11468762262449324,-1.5385788055742649,2
-1.5777832553674676,-0.358499937941055,1
-1.1223572700305982,-1.314984183423355,1
-5.636809280020888,-1.0233458387236092,0
-0.35301437855871143,-1.1355943737558556,1
-6.198057298252992,0.21803568431747608,0
3.2450278105392134,-1.704925180589823,3
-1.7333455019356976,-1.1081916133046619,1
-3.9979751459737725,-0.44926219015095525,0
2.7426527925660835,0.7197449409432795,2
-0.49592759470166375,0.9148586123847193,1
0.16219538021707922,-0.5238491852113779,2
4.696884694046029,1.6867605519346607,3
2.4679319286814443,-0.6660564803736072,3
3.0010684313123273,-0.3486505480403966,3
5.8230997906454895,-0.7229676965756243,3
1.1772232946752808,-0.6730334079219961,2
-4.0448121525683005,-0.9409612714053714,0
3.139085924925781,0.2683093213772941,3
-0.2908940501121113,1.5645732572689945,1
1.3768946534837065,-0.9248931662632194,2
-4.82956624604706,-0.8021413540210277,0
6.874382411388914,-1.4022847459565464,3
5.0220998041308516,-0.27087616603550474,3
-0.7586799880575402,0.5973341564551934,1
2.1338352455306415,1.8937994735589758,2
1.9989242328276773,0.3347171293346439,2
4.80887983646996,-0.13212054149755012,3
0.8166640935664939,-0.5772842417009519,2
-0.8657613621238436,-1.7569025980788906,1
5.443681057018926,0.18161421438861716,3
-2.8423855867002366,-0.17630942778472983,1
1.892186623288408,-0.6082523913615819,2
-0.7604610129207731,-1.682985633650206,1
2.7126819450880832,-1.244295058286756,3
-1.2358183518796138,-1.4062891218256168,1
0.4512957664703861,-2.1552854176364615,2
-1.1371117712111534,0.5900891814590564,1
4.561312195460095,0.30684600533101275,3
-2.80335771094865,-2.1607395466580073,1
-0.37670111750291563,-0.6982958897957605,1
1.6352439695293206,-2.109264126931527,2
4.308368189412123,-0.16976956569393484,3
-1.8148511636851516,-0.22668258649419515,1
-6.1671735747312555,0.3842757316682951,0
-4.175711217616606,-1.2363462101849232,0
2.1599047464366268,0.2944232807368967,2
3.6769579492777713,-0.30872364804764274,3
3.5996669680745037,0.5762309003450078,3
-0.8403457817872537,1.6237136005000872,1
-0.6040204285108484,-0.04036681544630692,1
0.771614374659032,0.9206875961034872,2
-5.879317113648992,-0.19334948374809077,0
2.2007333597373853,2.153159665645679,2
-4.413986084622811,-0.19393645989912103,0
-1.4489717822202655,-0.6164855363620163,1
4.415552857545929,1.0504530428623764,3
-2.9778942957436225,-0.20163907060444666,0
-7.044052014339075,1.2899008174595086,0
1.1192129945315012,0.8043765544236898,2
3.2027817870789286,-1.530274884845954,3
-0.9892800686715404,0.5556635727491963,1
-1.1498376635004106,-0.9909607833138109,1
5.55772624730405,-1.0070793731277197,3
-5.568931355076149,0.383739453356688,0
0.5479314409157318,0.25349378525774247,2
-3.42489369603457,-1.0129162374687157,0
-5.34983256736311,0.47547675796463296,0
-0.32879893109560887,1.495639918724641,1
0.2099579070785222,1.008601577763609,2
4.079138754628113,1.2774755603087062,3
-1.2447338236939567,1.1834395094200487,1
0.6832641518955935,-1.2134541135789751,2
-2.07477818733657,0.19423938803760893,1
3.997884834436349,0.11174091911540668,3
1.1647482012092274,0.1051665287271639,2
-1.9903851075843109,0.2642169772622335,1
-0.14365629513431444,0.10229697179841507,2
3.733055942868279,-0.22702585214083626,3
4.184133464091884,0.9403472484803084,3
1.874637838084862,1.9147078038202159,2
-5.130051746582793,2.0268101151236957,0
-3.191933679293112,0.1035178521442702,0
-0.5306259514224893,-0.014749117669719147,1
1.9116604767276624,-0.7332984647402697,2
-0.9589230608912076,-2.2409749514074813,1
-6.83633038259897,0.17059406217780448,0
-0.5276487663484324,0.31056189756803637,1
-3.961271530347728,-0.07652926625926115,0
4.093474824008192,-1.2814858460786611,3
2.357929427472269,0.07742651239783023,2
2.320267892606885,0.5959043978665521,2
-4.11204334254737,0.02784677820820494,0
-5.583059039941958,0.7733582146121181,0
1.9400175826876749,0.1848502754684663,2
2.7708731652333762,1.4829378108539004,2
-2.502445733681004,0.8235146320109948,1
3.3883478761760872,0.7977904275906953,3
-4.772878195990985,-0.23387533304060726,0
0.8302721471734813,-0.05046569693506894,2
-5.309938457285835,0.2726691047190824,0
3.334427662897674,0.4647065538477618,3
-3.641601966359384,0.12400320759741401,0
-1.1878438755459026,-0.5014285994475066,1
-0.9452435671881309,-0.8849645531891666,1
-4.81102264302265,0.44286004559721764,0
-6.914284218037413,0.15797297214096467,0
6.942332662558291,-0.21139919707214713,3
-3.7287656434140737,-0.11336308007652914,0
3.9314090346675536,-0.022878482479720897,3
-0.9399822417311626,-0.7154456003332282,1
0.45276673043894006,0.8777390282522181,2
0.8677093881795509,-0.9671505592584796,2
-3.810764022346336,1.2983815909924272,0
-4.851789754817057,1.0042347618770264,0
1.276442754474872,1.369242219961568,2
1.4261922951109476,0.026596216472392978,2
-3.8321378497902248,-1.5807235966423774,0
-1.7502086576547415,-0.0037419239174636834,1
-1.2438249187447332,0.2027829590432035,1
-4.4533023613634475,0.8230167194324087,0
-4.176618625628596,-1.4835523001108195,0
0.16448266383599258,0.18183907824215081,1
-1.977014668069081,0.8012135749660434,1
-2.521879314975931,0.16245890249585782,1
0.6844398859239815,0.9212185111449173,2
-4.734712536249632,-0.6256233031365146,0
4.088260574924783,-0.11109428781684934,3
3.670403734687163,-0.02811735279350618,3
1.343983799696389,0.3178687061025664,2
-0.21325651939543494,1.2339382283828157,1
5.559611456165273,-0.12294359243452678,3
-3.1015968164567593,1.1100615634747517,0
-5.3778416515107414,0.40597564377470663,0
4.758403758862648,0.8278624140895721,3
1.279471946354811,1.0568542031975225,2
-2.5383570088422336,-0.8644261622121696,1
-4.277594086827186,0.05263725865224883,0
3.3741428678393626,0.900506780347073,3
-1.877851540041124,0.9169467945079064,1
-1.6998673442476953,-1.6135295803370835,1
-1.6378542101132372,0.9123042939822114,1
0.9809861667104754,0.025587706454914868,2
-1.7011256546073108,0.5641653657179595,1
-5.78591830436636,-0.2238614334948624,0
0.2816919979769464,0.43241989993817886,2
6.220647031056271,0.47991791632501396,3
6.640615588069614,0.06520613851598542,3
-0.1032856250799716,-0.1549300092115456,1
1.9986635535231079,-0.42203168694147275,2
-2.5140457518348946,-0.8766080745916038,1
5.916407417968377,0.21471878854376608,3
-1.7223180960852031,0.27624497327095643,1
1.1748703136015586,0.504573124975099,2
4.204263818050426,0.9208248274351428,3
-0.4671950052594225,-1.3444696337617565,1
1.3630322591789836,1.5490362261797594,2
-1.0868862545945823,-0.19905462845740218,1
3.90776994010432,0.6478946257135547,3
2.8220335941271637,2.4851638494779715,2
-3.6833218644560324,0.7745355626670913,0
4.005107485647585,1.9431523261018255,3
-4.024378008986604,-1.2358862821093697,0
-1.1083611946683936,-0.9917853357945521,1
-4.161726033341505,2.336807185840357,0
-2.4062060757740587,0.9842208743046829,1
5.176852954221043,1.4467381480673869,3
1.537940137905538,-1.0756103746306387,2
5.774080227037261,-1.4659772576871963,3
-6.337310969674308,1.1096585584046734,0
1.0235913358544226,0.07140907149439271,2
2.3305340797409704,-0.023784557279249958,2
2.391223888134654,0.22929528198734256,2
1.4294021093964155,0.18721137043952213,2
2.55120178359851,-0.21532262213880624,2
